,Zip,City,State,Latitude,Longitude,Timezone,Daylightsavingstimeflag
19395,46140,Greenfield,IN,39.799143,-85.78446,-5,0
19396,95407,Santa Rosa,CA,38.404990999999995,-122.7275,-8,1
19397,97024,Fairview,OR,45.542239,-122.44553,-8,1
19398,93728,Fresno,CA,36.758598,-119.81022,-8,1
19399,2210,Boston,MA,42.347974,-71.04463,-5,1
19400,2643,East Orleans,MA,41.784308,-69.962034,-5,1
19401,54727,Cadott,WI,44.963809000000005,-91.16181,-6,1
19402,56327,Farwell,MN,45.778773,-95.60302,-6,1
19403,41022,Florence,KY,38.962371999999995,-84.747789,-5,1
19404,45110,Buford,OH,39.074262,-83.848414,-5,1
19405,45463,Dayton,OH,39.750471000000005,-84.26859300000001,-5,1
19406,32901,Melbourne,FL,28.077494,-80.61986999999999,-5,1
19407,33898,Highland Park,FL,27.918187,-81.493521,-5,1
19408,51357,Royal,IA,43.057947999999996,-95.27481999999999,-6,1
19409,51455,Manning,IA,41.913633000000004,-95.06939,-6,1
19410,51545,Little Sioux,IA,41.812796999999996,-96.03218000000001,-6,1
19411,52336,Springville,IA,42.0626,-91.44072,-6,1
19412,53223,Milwaukee,WI,43.163692,-87.98716999999999,-6,1
19413,48137,Gregory,MI,42.445724,-84.06078000000001,-5,1
19414,48633,Lake George,MI,43.959478000000004,-84.93861,-5,1
19415,31632,Hahira,GA,30.991859,-83.36415,-5,1
19416,31643,Quitman,GA,30.783639,-83.55343,-5,1
19417,36732,Demopolis,AL,32.495484000000005,-87.84521,-6,1
19418,39074,Forest,MS,32.379692999999996,-89.46552,-6,1
19419,47244,Hartsville,IN,39.246458000000004,-85.70234,-5,0
19420,78371,Oilton,TX,27.467237,-98.97431,-6,1
19421,79252,Quanah,TX,34.297126,-99.77713,-6,1
19422,79849,San Elizario,TX,31.577344,-106.2672,-7,1
19423,80328,Boulder,CO,40.087835,-105.373507,-7,1
19424,80442,Fraser,CO,39.949217,-105.83438000000001,-7,1
19425,60643,Chicago,IL,41.696433,-87.65993,-6,1
19426,61863,Pesotum,IL,39.907919,-88.27977,-6,1
19427,67233,Wichita,KS,37.568951,-97.33449,-6,1
19428,68924,Axtell,NE,40.493457,-99.11348000000001,-6,1
19429,70527,Crowley,LA,30.228409000000003,-92.301795,-6,1
19430,75054,Grand Prairie,TX,32.767268,-96.777626,-6,1
19431,87714,Cimarron,NM,36.59956,-105.01333000000001,-7,1
19432,88342,Orogrande,NM,32.405060999999996,-106.07968600000001,-7,1
19433,89595,Reno,NV,40.541218,-119.58693400000001,-8,1
19434,19880,Wilmington,DE,39.564499,-75.597047,-5,1
19435,21405,Annapolis,MD,39.028009999999995,-76.54183,-5,1
19436,2175,Arlington Heights,MA,42.446396,-71.459405,-5,1
19437,3911,York Harbor,ME,43.155465,-70.635702,-5,1
19438,4070,Scarborough,ME,43.576983,-70.27364200000001,-5,1
19439,4744,Fort Kent Mills,ME,46.516166,-68.886826,-5,1
19440,13219,Syracuse,NY,43.041565999999996,-76.22072,-5,1
19441,14827,Coopers Plains,NY,42.178527,-77.141357,-5,1
19442,15214,Pittsburgh,PA,40.479469,-80.0115,-5,1
19443,16123,Fombell,PA,40.821528,-80.19444,-5,1
19444,16232,Knox,PA,41.230562,-79.55396999999999,-5,1
19445,17352,New Park,PA,39.761007,-76.50129,-5,1
19446,40921,Bryants Store,KY,36.721790000000006,-83.90657,-5,1
19447,28347,Hoffman,NC,35.042171999999994,-79.53503,-5,1
19448,32776,Sorrento,FL,28.804039000000003,-81.53689,-5,1
19449,33716,Saint Petersburg,FL,27.874323999999998,-82.64515,-5,1
19450,50362,Des Moines,IA,41.672686999999996,-93.57217299999999,-6,1
19451,53066,Oconomowoc,WI,43.108241,-88.48935,-6,1
19452,53213,Milwaukee,WI,43.049012,-88.00012,-6,1
19453,53535,Edmund,WI,43.011323,-90.133932,-6,1
19454,66008,Bendena,KS,39.703641999999995,-95.18541,-6,1
19455,67740,Hoxie,KS,39.356621999999994,-100.3861,-6,1
19456,68512,Lincoln,NE,40.7448,-96.69574,-6,1
19457,68855,Mason City,NE,41.168003999999996,-99.33514,-6,1
19458,63197,Saint Louis,MO,38.6531,-90.243462,-6,1
19459,63633,Centerville,MO,37.442703,-91.02077,-6,1
19460,56237,Echo,MN,44.616243,-95.43173,-6,1
19461,56281,Prinsburg,MN,44.945831,-95.17628,-6,1
19462,57342,Geddes,SD,43.257067,-98.69906999999999,-6,1
19463,57630,Glencross,SD,45.098684999999996,-100.879214,-7,1
19464,58431,Dickey,ND,46.522016,-98.48352,-6,1
19465,48295,Detroit,MI,42.239933,-83.150823,-5,1
19466,48627,Higgins Lake,MI,44.462149,-84.74700000000001,-5,1
19467,48763,Tawas City,MI,44.250144,-83.55805,-5,1
19468,70179,New Orleans,LA,30.032996999999998,-89.882564,-6,1
19469,71339,Hamburg,LA,31.024614,-91.92715,-6,1
19470,55485,Minneapolis,MN,45.015914,-93.47188,-6,1
19471,72106,Mayflower,AR,34.969848,-92.42483,-6,1
19472,74342,Eucha,OK,36.420495,-94.92621,-6,1
19473,75125,Ferris,TX,32.533551,-96.65684,-6,1
19474,45325,Farmersville,OH,39.685116,-84.42307,-5,1
19475,54450,Mattoon,WI,45.006232000000004,-89.047379,-6,1
19476,54952,Menasha,WI,44.212447999999995,-88.40959000000001,-6,1
19477,56010,Amboy,MN,43.899907,-94.20634,-6,1
19478,56046,Hope,MN,43.955103,-93.274017,-6,1
19479,36856,Fort Mitchell,AL,32.282084999999995,-84.98389,-6,1
19480,31904,Columbus,GA,32.513391,-84.97753,-5,1
19481,43942,Powhatan Point,OH,39.861984,-80.82023000000001,-5,1
19482,35812,Huntsville,AL,34.733964,-86.522913,-6,1
19483,36207,Anniston,AL,33.651672999999995,-85.75895,-6,1
19484,36255,Cragford,AL,33.185338,-85.72548,-6,1
19485,36425,Beatrice,AL,31.737883,-87.17442,-6,1
19486,42054,Kirksey,KY,36.716315,-88.44499,-6,1
19487,42257,Lindseyville,KY,37.237211,-86.299361,-6,1
19488,47598,Winslow,IN,38.384501,-87.20987,-5,0
19489,48618,Coleman,MI,43.747084,-84.55669,-5,1
19490,48760,Silverwood,MI,43.331961,-83.25403,-5,1
19491,49128,Three Oaks,MI,41.820452,-86.61984,-5,1
19492,28556,Merritt,NC,35.124491,-76.66595,-5,1
19493,49865,National Mine,MI,46.604141,-87.614805,-5,1
19494,50308,Des Moines,IA,41.672686999999996,-93.57217299999999,-6,1
19495,51231,Archer,IA,43.091483000000004,-95.73297,-6,1
19496,15415,Brier Hill,PA,39.980787,-79.85036600000001,-5,1
19497,15946,Portage,PA,40.384718,-78.6651,-5,1
19498,16002,Butler,PA,40.818663,-79.86119000000001,-5,1
19499,17037,Ickesburg,PA,40.436607,-77.39336999999999,-5,1
19500,4211,Auburn,ME,44.197009,-70.239485,-5,1
19501,5358,West Halifax,VT,42.77448,-72.71701999999999,-5,1
19502,6115,Hartford,CT,41.758849,-72.679387,-5,1
19503,7016,Cranford,NJ,40.656302000000004,-74.30371,-5,1
19504,7105,Newark,NJ,40.725801000000004,-74.15205999999999,-5,1
19505,24601,Amonate,VA,37.177549,-81.6578,-5,1
19506,20103,Dulles,VA,38.996241999999995,-77.449952,-5,1
19507,20716,Bowie,MD,38.93193,-76.72457,-5,1
19508,12454,Maplecrest,NY,42.280260999999996,-74.18349,-5,1
19509,27824,Engelhard,NC,35.514202000000004,-76.00735999999999,-5,1
19510,28285,Charlotte,NC,35.260020000000004,-80.804151,-5,1
19511,59044,Laurel,MT,45.665424,-108.75601,-7,1
19512,59834,Frenchtown,MT,47.049623,-114.25074,-7,1
19513,32925,Patrick AFB,FL,28.235091999999998,-80.60159,-5,1
19514,33465,Lake Worth,FL,26.628271999999996,-80.13256899999999,-5,1
19515,35184,West Blocton,AL,33.118259,-87.13548,-6,1
19516,40402,Annville,KY,37.294090000000004,-83.9759,-5,1
19517,41046,Glencoe,KY,38.742296,-84.81223,-5,1
19518,43138,Logan,OH,39.530972,-82.40801,-5,1
19519,46385,Valparaiso,IN,41.484652000000004,-87.11269,-6,1
19520,49461,Whitehall,MI,43.389775,-86.34028,-5,1
19521,50480,Titonka,IA,43.242739,-94.04333000000001,-6,1
19522,51301,Spencer,IA,43.150381,-95.14466,-6,1
19523,38913,Banner,MS,34.115815999999995,-89.39765,-6,1
19524,51230,Alvord,IA,43.352016,-96.30802,-6,1
19525,53403,Racine,WI,42.704519,-87.80062,-6,1
19526,55921,Caledonia,MN,43.630012,-91.48666999999999,-6,1
19527,42044,Gilbertsville,KY,36.978770000000004,-88.28273,-6,1
19528,33312,Fort Lauderdale,FL,26.094665,-80.17987,-5,1
19529,47432,French Lick,IN,38.507726,-86.62921999999999,-5,0
19530,47715,Evansville,IN,37.975476,-87.47506,-6,1
19531,48950,Lansing,MI,42.599184,-84.371973,-5,1
19532,15945,Parkhill,PA,40.356722999999995,-78.873296,-5,1
19533,18098,Emmaus,PA,40.693376,-75.47115600000001,-5,1
19534,18242,Oneida,PA,40.90757,-76.12635999999999,-5,1
19535,5450,Enosburg Falls,VT,44.885689,-72.78992,-5,1
19536,6019,Canton,CT,41.834247,-72.89174,-5,1
19537,6259,Pomfret Center,CT,41.876565,-71.98252,-5,1
19538,7024,Fort Lee,NJ,40.849879,-73.97501,-5,1
19539,7075,Wood Ridge,NJ,40.847638,-74.08754,-5,1
19540,7756,Ocean Grove,NJ,40.211982,-74.00916,-5,1
19541,8088,Vincentown,NJ,39.871699,-74.70528,-5,1
19542,28468,Sunset Beach,NC,33.885203000000004,-78.51224,-5,1
19543,29475,Ruffin,SC,32.977614,-80.81529,-5,1
19544,10591,Tarrytown,NY,41.080196,-73.85721,-5,1
19545,12511,Castle Point,NY,41.759904999999996,-73.743714,-5,1
19546,12791,Youngsville,NY,41.807694,-74.87957,-5,1
19547,22735,Reva,VA,38.477063,-78.17517,-5,1
19548,22846,Penn Laird,VA,38.371615999999996,-78.79741999999999,-5,1
19549,20109,Manassas,VA,38.790202,-77.51294,-5,1
19550,20193,Reston,VA,38.831813000000004,-77.28875500000001,-5,1
19551,20241,Washington,DC,38.893311,-77.014647,-5,1
19552,25411,Berkeley Springs,WV,39.567987,-78.22783000000001,-5,1
19553,92424,San Bernardino,CA,34.839964,-115.967051,-8,1
19554,97831,Fox,OR,44.477794,-118.947769,-8,1
19555,99004,Cheney,WA,47.466974,-117.60575,-8,1
19556,87144,Rio Rancho,NM,35.295331,-106.645081,-7,1
19557,87910,Truth or Consequences,NM,33.127764,-107.26008799999998,-7,1
19558,88231,Eunice,NM,32.439762,-103.23598,-7,1
19559,88603,Roswell,NM,33.361658,-104.528038,-7,1
19560,4549,Isle Of Springs,ME,44.021333,-69.523263,-5,1
19561,62831,Du Bois,IL,38.226690000000005,-89.20884000000001,-6,1
19562,78801,Uvalde,TX,29.252882,-99.8165,-6,1
19563,70139,New Orleans,LA,30.032996999999998,-89.882564,-6,1
19564,72602,Harrison,AR,36.355213,-93.12255400000001,-6,1
19565,83644,Middleton,ID,43.720076,-116.60253,-7,1
19566,84002,Altonah,UT,40.456790000000005,-110.32673,-7,1
19567,84190,Salt Lake City,UT,40.668068,-111.90829699999999,-7,1
19568,84646,Moroni,UT,39.526133,-111.58299,-7,1
19569,84648,Nephi,UT,39.692424,-111.88229,-7,1
19570,60454,Oak Lawn,IL,41.811929,-87.68732,-6,1
19571,73520,Addington,OK,34.243494,-97.93843000000001,-6,1
19572,74028,Depew,OK,35.805114,-96.53926,-6,1
19573,95319,Empire,CA,37.637531,-120.90659299999999,-8,1
19574,52323,Oxford Junction,IA,41.983923,-90.95702,-6,1
19575,53802,Beetown,WI,42.873625,-90.93635400000001,-6,1
19576,36722,Arlington,AL,32.079894,-87.57551,-6,1
19577,37015,Ashland City,TN,36.299293,-87.06949,-6,1
19578,37144,Petersburg,TN,35.301331,-86.63337,-6,1
19579,38745,Grace,MS,32.984306,-90.94339000000001,-6,1
19580,45152,Morrow,OH,39.350319,-84.11606,-5,1
19581,46966,Harrison,IN,41.046274,-86.563025,-5,0
19582,47452,Orleans,IN,38.647931,-86.43438,-5,0
19583,48706,Bay City,MI,43.607523,-83.9162,-5,1
19584,48874,Pompeii,MI,43.184467,-84.6032,-5,1
19585,59527,Hays,MT,48.023133,-108.69955,-7,1
19586,61791,Bloomington,IL,40.519236,-88.864303,-6,1
19587,50229,Prole,IA,41.381146,-93.77547,-6,1
19588,50936,Des Moines,IA,41.672686999999996,-93.57217299999999,-6,1
19589,33854,Fedhaven,FL,28.002553000000002,-81.61864,-5,1
19590,33906,Fort Myers,FL,26.552895,-81.94861,-5,1
19591,35054,Cropwell,AL,33.506012,-86.31546999999999,-6,1
19592,35224,Birmingham,AL,33.517706,-86.93189,-6,1
19593,3755,Hanover,NH,43.719756,-72.2507,-5,1
19594,13627,Deer River,NY,43.818705,-75.48034200000001,-5,1
19595,23225,Richmond,VA,37.51918,-77.49851,-5,1
19596,7843,Hopatcong,NJ,40.937206,-74.66147,-5,1
19597,8721,Bayville,NJ,39.902851,-74.16037,-5,1
19598,10003,New York,NY,40.732509,-73.98935,-5,1
19599,11509,Atlantic Beach,NY,40.589538,-73.72915,-5,1
19600,21205,Baltimore,MD,39.301157,-76.57478,-5,1
19601,11802,Hicksville,NY,40.754757,-73.601772,-5,1
19602,12428,Ellenville,NY,41.727588,-74.42061,-5,1
19603,28894,Vass,NC,35.267373,-79.280088,-5,1
19604,28909,Warne,NC,34.994752000000005,-83.90160999999999,-5,1
19605,82050,Albin,WY,41.425769,-104.18805,-7,1
19606,84718,Cannonville,UT,37.576034,-112.08849,-7,1
19607,62922,Creal Springs,IL,37.613704999999996,-88.83922,-6,1
19608,63621,Arcadia,MO,37.520078000000005,-90.61694,-6,1
19609,64621,Fairview,MO,39.630482,-93.478696,-6,1
19610,74502,Mcalester,OK,34.947259,-95.720708,-6,1
19611,66870,Virgil,KS,37.925128,-96.00967,-6,1
19612,68944,Harvard,NE,40.635514,-98.09442,-6,1
19613,85015,Phoenix,AZ,33.506890000000006,-112.10262,-7,0
19614,85259,Scottsdale,AZ,33.596995,-111.82628000000001,-7,0
19615,99631,Moose Pass,AK,60.499602,-149.40247,-9,1
19616,95408,Santa Rosa,CA,38.463088,-122.989975,-8,1
19617,95538,Fort Dick,CA,41.892472999999995,-124.145734,-8,1
19618,47841,Clay City,IN,39.282127,-87.11556999999999,-5,0
19619,47936,Crawfordsville,IN,40.040014,-86.893614,-5,0
19620,48472,Snover,MI,43.512287,-82.9635,-5,1
19621,49060,Hickory Corners,MI,42.424387,-85.4055,-5,1
19622,46702,Andrews,IN,40.838891,-85.62014,-5,0
19623,46903,Kokomo,IN,40.469625,-86.11894000000001,-5,0
19624,49713,Boyne Falls,MI,45.206973,-84.86185,-5,1
19625,50545,Hardy,IA,42.818996000000006,-94.07424,-6,1
19626,35179,Vinemont,AL,34.256106,-86.92158,-6,1
19627,15133,McKeesport,PA,40.332502000000005,-79.8646,-5,1
19628,15217,Pittsburgh,PA,40.430919,-79.92569,-5,1
19629,15822,Brandy Camp,PA,41.415878,-78.66505699999999,-5,1
19630,30292,Williamson,GA,33.169646,-84.37168,-5,1
19631,32795,Lake Mary,FL,28.744752000000002,-81.22328,-5,1
19632,33661,Tampa,FL,27.871964000000002,-82.438841,-5,1
19633,24024,Roanoke,VA,37.274175,-79.95786,-5,1
19634,8906,New Brunswick,NJ,40.430006,-74.417344,-5,1
19635,20441,Washington,DC,38.923860999999995,-77.036349,-5,1
19636,20523,Washington,DC,38.894490000000005,-77.04780699999999,-5,1
19637,29813,Hilda,SC,33.291666,-81.482658,-5,1
19638,19352,Lincoln University,PA,39.783675,-75.8944,-5,1
19639,34474,Ocala,FL,29.166186,-82.17027,-5,1
19640,1890,Winchester,MA,42.451945,-71.14276,-5,1
19641,2055,Minot,MA,41.970473999999996,-70.701357,-5,1
19642,17747,Loganton,PA,41.038555,-77.29871999999999,-5,1
19643,18463,Sterling,PA,41.376953,-75.31600999999999,-5,1
19644,27508,Bunn,NC,35.954330999999996,-78.25341999999999,-5,1
19645,43799,Center,OH,39.816891,-81.485315,-5,1
19646,44203,Barberton,OH,41.017522,-81.61616,-5,1
19647,44266,Ravenna,OH,41.159224,-81.23143,-5,1
19648,45130,Hamersville,OH,38.914118,-83.99495999999999,-5,1
19649,45268,Cincinnati,OH,39.166759000000006,-84.53822,-5,1
19650,45618,Cherry Fork,OH,38.892198,-83.621787,-5,1
19651,46111,Brooklyn,IN,39.538087,-86.36991,-5,0
19652,46225,Indianapolis,IN,39.746992999999996,-86.15903,-5,0
19653,32347,Perry,FL,30.080602000000003,-83.58119,-5,1
19654,33160,North Miami Beach,FL,25.941535,-80.13861,-5,1
19655,33164,Miami,FL,25.558428,-80.458168,-5,1
19656,20074,Washington,DC,38.893311,-77.014647,-5,1
19657,61434,Galva,IL,41.172197,-90.03901,-6,1
19658,69358,Morrill,NE,41.986025,-103.95935,-7,1
19659,70513,Avery Island,LA,29.907135999999998,-91.90578000000001,-6,1
19660,77411,Alief,TX,29.833990000000004,-95.434241,-6,1
19661,77522,Baytown,TX,29.833990000000004,-95.434241,-6,1
19662,78275,San Antonio,TX,29.437532,-98.46158199999999,-6,1
19663,78297,San Antonio,TX,29.437532,-98.46158199999999,-6,1
19664,64742,Drexel,MO,38.505786,-94.56078000000001,-6,1
19665,66502,Manhattan,KS,39.184986,-96.56931999999999,-6,1
19666,57523,Burke,SD,43.190783,-99.28191,-6,1
19667,57793,Whitewood,SD,44.472475,-103.62933000000001,-7,1
19668,81226,Florence,CO,38.387091,-105.1226,-7,1
19669,74883,Wetumka,OK,35.232465000000005,-96.23571,-6,1
19670,85607,Douglas,AZ,31.382775,-109.55035,-7,0
19671,86021,Colorado City,AZ,36.985868,-112.9791,-7,0
19672,87011,Claunch,NM,34.032895,-106.03034,-7,1
19673,92033,Escondido,CA,33.016928,-116.846046,-8,1
19674,92336,Fontana,CA,34.125147,-117.45818,-8,1
19675,93304,Bakersfield,CA,35.344209,-119.02225,-8,1
19676,4978,Smithfield,ME,44.624821000000004,-69.81116999999999,-5,1
19677,6161,Hartford,CT,41.766049,-72.671837,-5,1
19678,6896,Redding,CT,41.301007,-73.39856999999999,-5,1
19679,40807,Benham,KY,36.963608,-82.95015,-5,1
19680,41035,Dry Ridge,KY,38.691006,-84.6418,-5,1
19681,41433,Gapville,KY,37.690636,-83.07459200000001,-5,1
19682,38046,La Grange,TN,35.049339,-89.23476,-6,1
19683,38606,Batesville,MS,34.309659,-89.963,-6,1
19684,6072,Somersville,CT,41.976465999999995,-72.490593,-5,1
19685,15521,Alum Bank,PA,40.188404999999996,-78.63027,-5,1
19686,52322,Oxford,IA,41.6896,-91.76183,-6,1
19687,29611,Greenville,SC,34.840717,-82.44234,-5,1
19688,30061,Marietta,GA,33.932842,-84.556004,-5,1
19689,27985,Winfall,NC,36.217959,-76.46994000000001,-5,1
19690,31197,Atlanta,GA,33.844371,-84.47405,-5,1
19691,24422,Clifton Forge,VA,37.821088,-79.79619,-5,1
19692,13440,Rome,NY,43.217069,-75.45531,-5,1
19693,29662,Mauldin,SC,34.774657,-82.30431999999999,-5,1
19694,21766,Little Orleans,MD,39.65643,-78.3986,-5,1
19695,93650,Fresno,CA,36.841454,-119.79831999999999,-8,1
19696,93741,Fresno,CA,36.746375,-119.63965800000001,-8,1
19697,94080,South San Francisco,CA,37.652857,-122.4301,-8,1
19698,87305,Gallup,NM,35.376892,-108.78661000000001,-7,1
19699,95325,Hornitos,CA,37.463359999999994,-120.2561,-8,1
19700,95910,Alleghany,CA,39.465229,-120.84496000000001,-8,1
19701,85359,Quartzsite,AZ,33.66688,-114.239557,-7,0
19702,98257,La Conner,WA,48.393063,-122.50476,-8,1
19703,7538,Haledon,NJ,41.011428,-74.304793,-5,1
19704,3588,Milan,NH,44.608332,-71.24335,-5,1
19705,4954,New Portland,ME,44.904101000000004,-70.10453000000001,-5,1
19706,6078,Suffield,CT,41.985946000000006,-72.63897,-5,1
19707,27546,Lillington,NC,35.396654,-78.83851999999999,-5,1
19708,33126,Miami,FL,25.777977,-80.29718000000001,-5,1
19709,37111,McMinnville,TN,35.678368,-85.777633,-6,1
19710,37307,Benton,TN,35.172376,-84.63913000000001,-5,1
19711,37711,Bulls Gap,TN,36.274715,-83.05736999999999,-5,1
19712,38337,Gadsden,TN,35.794403,-89.01731,-6,1
19713,23878,Sedley,VA,36.822024,-77.02404,-5,1
19714,20469,Washington,DC,38.893311,-77.014647,-5,1
19715,21721,Chewsville,MD,39.642537,-77.637152,-5,1
19716,21775,New Midway,MD,39.564471999999995,-77.29468,-5,1
19717,29303,Spartanburg,SC,34.980636,-81.95665,-5,1
19718,29368,Mayo,SC,34.949241,-81.990216,-5,1
19719,25150,Ovapa,WV,38.504506,-81.15739,-5,1
19720,78247,San Antonio,TX,29.581304,-98.40889,-6,1
19721,78948,Lincoln,TX,30.2984,-96.95358,-6,1
19722,79991,El Paso,TX,31.694841999999998,-106.29998700000002,-7,1
19723,88264,Maljamar,NM,32.878526,-103.71399,-7,1
19724,88315,Boles Acres,NM,32.806612,-105.99002,-7,1
19725,90028,Los Angeles,CA,34.098859000000004,-118.32745,-8,1
19726,98286,Shaw Island,WA,48.575362,-122.96643,-8,1
19727,92134,San Diego,CA,32.562106,-117.07166000000001,-8,1
19728,92618,Irvine,CA,33.659639,-117.73948,-8,1
19729,93561,Tehachapi,CA,35.132673,-118.50781,-8,1
19730,93784,Fresno,CA,36.746375,-119.63965800000001,-8,1
19731,38835,Corinth,MS,34.920451,-88.521772,-6,1
19732,38966,Webb,MS,33.934418,-90.34434,-6,1
19733,39455,Lumberton,MS,31.035015,-89.49561,-6,1
19734,43319,East Liberty,OH,40.307922999999995,-83.56924000000001,-5,1
19735,61532,Forest City,IL,40.35756,-89.82389,-6,1
19736,61875,Seymour,IL,40.107548,-88.42487,-6,1
19737,64112,Kansas City,MO,39.037605,-94.59536999999999,-6,1
19738,47234,Flat Rock,IN,39.370375,-85.78008,-5,0
19739,47247,Jonesville,IN,39.0601,-85.88879,-5,0
19740,47804,Terre Haute,IN,39.495436,-87.39209,-5,0
19741,49710,Barbeau,MI,46.274091,-84.17164,-5,1
19742,67070,Kiowa,KS,37.037217999999996,-98.49342,-6,1
19743,59430,Denton,MT,47.316303999999995,-109.96291000000001,-7,1
19744,60456,Hometown,IL,41.730533,-87.73198000000001,-6,1
19745,61752,Le Roy,IL,40.345003999999996,-88.75786,-6,1
19746,62362,Perry,IL,39.781349,-90.74616999999999,-6,1
19747,62423,Dennison,IL,39.452478,-87.57092,-6,1
19748,62764,Springfield,IL,39.749457,-89.60601700000001,-6,1
19749,70127,New Orleans,LA,30.033475,-89.97736,-6,1
19750,96113,Herlong,CA,40.158794,-120.18597,-8,1
19751,97294,Portland,OR,45.580557,-122.374776,-8,1
19752,97480,Swisshome,OR,44.127179,-123.83519,-8,1
19753,97481,Tenmile,OR,43.098515,-123.55646999999999,-8,1
19754,92058,Oceanside,CA,33.016928,-116.846046,-8,1
19755,88301,Carrizozo,NM,33.710312,-105.88218,-7,1
19756,93651,Prather,CA,37.004865,-119.50748,-8,1
19757,93901,Salinas,CA,36.665879,-121.65496999999999,-8,1
19758,95364,Pinecrest,CA,38.275328,-119.89618999999999,-8,1
19759,90075,Los Angeles,CA,33.786594,-118.29866200000001,-8,1
19760,45014,Fairfield,OH,39.330356,-84.55277,-5,1
19761,46144,Gwynneville,IN,39.661964000000005,-85.64945,-5,0
19762,46792,Warren,IN,40.683261,-85.43218,-5,0
19763,33101,Miami,FL,25.779076,-80.19782,-5,1
19764,63386,West Alton,MO,38.876781,-90.23706,-6,1
19765,64079,Platte City,MO,39.356596,-94.78814,-6,1
19766,56658,Margie,MN,48.27888,-93.75553599999999,-6,1
19767,53925,Columbus,WI,43.340383,-89.04091,-6,1
19768,52170,Waterville,IA,43.212565000000005,-91.29941,-6,1
19769,53092,Thiensville,WI,43.223907000000004,-87.95085,-6,1
19770,35073,Graysville,AL,33.640865000000005,-86.96885,-6,1
19771,35085,Jemison,AL,32.96512,-86.74405,-6,1
19772,37615,Johnson City,TN,36.405338,-82.44593,-5,1
19773,38139,Germantown,TN,35.087468,-89.7615,-6,1
19774,56339,Hoffman,MN,45.825031,-95.81104,-6,1
19775,56686,Williams,MN,48.786139,-94.91418,-6,1
19776,58074,Wahpeton,ND,46.283291,-96.917614,-6,1
19777,59524,Dodson,MT,48.148715,-108.37109,-7,1
19778,48415,Birch Run,MI,43.268788,-83.79486,-5,1
19779,42011,Fredonia,KY,37.220735,-88.06129399999999,-6,1
19780,55332,Fairfax,MN,44.529702,-94.71718,-6,1
19781,54832,Drummond,WI,46.326236,-91.29643,-6,1
19782,55082,Stillwater,MN,45.054551000000004,-92.82581,-6,1
19783,29346,Glendale,SC,35.044719,-81.977324,-5,1
19784,30215,Fayetteville,GA,33.40147,-84.46271,-5,1
19785,31327,Sapelo Island,GA,31.423776,-81.27064,-5,1
19786,19114,Philadelphia,PA,40.064257,-75.00155,-5,1
19787,19150,Philadelphia,PA,40.07226,-75.17106,-5,1
19788,14202,Buffalo,NY,42.886357000000004,-78.8779,-5,1
19789,14488,Livonia Center,NY,42.729839,-77.77391899999999,-5,1
19790,15342,Houston,PA,40.241854,-80.21445,-5,1
19791,15942,Mineral Point,PA,40.402861,-78.83563000000001,-5,1
19792,17240,Newburg,PA,40.147267,-77.57259,-5,1
19793,26560,Baxter,WV,39.514343,-80.218538,-5,1
19794,28275,Charlotte,NC,35.260020000000004,-80.804151,-5,1
19795,2465,West Newton,MA,42.351046000000004,-71.22677,-5,1
19796,8560,Titusville,NJ,40.31049,-74.85947,-5,1
19797,8836,Martinsville,NJ,40.595552000000005,-74.55174,-5,1
19798,10926,Harriman,NY,41.299334,-74.14049,-5,1
19799,11693,Far Rockaway,NY,40.596959000000005,-73.81978000000001,-5,1
19800,54921,Bancroft,WI,44.307561,-89.54673000000001,-6,1
19801,54975,Royalton,WI,44.461926,-88.915027,-6,1
19802,55103,Saint Paul,MN,44.964115,-93.12261,-6,1
19803,45299,Cincinnati,OH,39.262158,-84.509268,-5,1
19804,15253,Pittsburgh,PA,40.434436,-80.024817,-5,1
19805,16136,Koppel,PA,40.834903000000004,-80.32428,-5,1
19806,16751,Westline,PA,41.791063,-78.76347,-5,1
19807,16870,Port Matilda,PA,40.801396000000004,-78.045,-5,1
19808,17340,Littlestown,PA,39.748187,-77.10806,-5,1
19809,30371,Atlanta,GA,33.844371,-84.47405,-5,1
19810,32041,Yulee,FL,30.6233,-81.590249,-5,1
19811,33337,Fort Lauderdale,FL,26.129013,-80.260071,-5,1
19812,33765,Clearwater,FL,27.971362,-82.74481999999999,-5,1
19813,31033,Haddock,GA,33.053288,-83.43902,-5,1
19814,20217,Washington,DC,38.893311,-77.014647,-5,1
19815,20317,Washington,DC,38.931160999999996,-77.01029799999999,-5,1
19816,20566,Washington,DC,38.897073999999996,-77.05535,-5,1
19817,23321,Chesapeake,VA,36.826239,-76.41524,-5,1
19818,24485,West Augusta,VA,38.270441999999996,-79.33402,-5,1
19819,34445,Holder,FL,28.948753000000004,-82.406476,-5,1
19820,12204,Albany,NY,42.683727000000005,-73.73329,-5,1
19821,7051,Orange,NJ,40.79185,-74.24524100000001,-5,1
19822,41307,Athol,KY,37.515013,-83.26432,-5,1
19823,45454,Dayton,OH,39.750471000000005,-84.26859300000001,-5,1
19824,24738,Nemours,WV,37.416395,-81.10580300000001,-5,1
19825,39173,Tinsley,MS,32.762751,-90.36285,-6,1
19826,30442,Millen,GA,32.802448,-81.98380999999999,-5,1
19827,33859,Lake Wales,FL,27.885359,-81.522998,-5,1
19828,91506,Burbank,CA,34.169663,-118.32364,-8,1
